time,JP01MY,JP03MY,JP06MY,JP01Y,JP02Y,JP05Y,JP07Y,JP10Y,JP20Y,JP30Y
1320703200,,0.107,0.105,0.121,0.133,0.34299999,NaN,0.98199999,1.74600005,1.96399999
1320789600,,0.109,0.105,0.123,0.13500001,0.34999999,NaN,0.98199999,1.75399995,1.97099996
1320876000,,0.11,0.107,0.122,0.133,0.34099999,NaN,0.97000003,1.72899997,1.93799996
1320962400,,0.11,0.109,0.121,0.13,0.347,NaN,0.972,1.72000003,1.91400003
1321221600,,0.108,0.108,0.123,0.131,0.35299999,NaN,0.98000002,1.73899996,1.93799996
1321308000,,0.107,0.107,0.124,0.12800001,0.34099999,NaN,0.96799999,1.72599995,1.926
1321394400,,0.105,0.104,0.123,0.12899999,0.31799999,NaN,0.95300001,1.72899997,1.94299996
1321480800,,0.11,0.112,0.12,0.125,0.31900001,NaN,0.958,1.72599995,1.95500004
1321567200,,0.11,0.102,0.119,0.12,0.31,NaN,0.94700003,1.71300006,1.93900001
1321826400,,0.107,0.107,0.119,0.12899999,0.31900001,NaN,0.95899999,1.71500003,1.93299997
1321912800,,0.104,0.103,0.119,0.132,0.32100001,NaN,0.96899998,1.72099996,1.92499995
1322085600,,0.105,0.105,0.121,0.132,0.32800001,NaN,0.98199999,1.73899996,1.91999996
1322172000,,0.105,0.106,0.123,0.142,0.354,NaN,1.02699995,1.79299998,1.96500003
1322431200,,0.117,0.11,0.126,0.147,0.38499999,NaN,1.05900002,1.829,1.99800003
1322517600,,0.138,0.11,0.124,0.145,0.38699999,NaN,1.06500006,1.829,1.99100006
1322604000,,0.11,0.112,0.12,0.14399999,0.37799999,NaN,1.07299995,1.83099997,1.99399996
1322690400,,0.106,0.108,0.121,0.14399999,0.37400001,NaN,1.06799996,1.829,2
1322776800,,0.11,0.111,0.119,0.14,0.35800001,NaN,1.07000005,1.80499995,1.97800004
1323036000,,0.11,0.111,0.117,0.134,0.35100001,NaN,1.05299997,1.78499997,1.96899998
1323122400,,0.109,0.111,0.119,0.13600001,0.35299999,NaN,1.04700005,1.77699995,1.96200001
1323208800,,0.104,0.105,0.118,0.139,0.36000001,NaN,1.051,1.78900003,1.97500002
1323295200,,0.105,0.105,0.118,0.141,0.35699999,NaN,1.04200006,1.78499997,1.95700002
1323381600,,0.108,0.107,0.118,0.13699999,0.345,NaN,1.01900005,1.76600003,1.93200004
1323640800,,0.111,0.111,0.119,0.14300001,0.35800001,NaN,1.02199996,1.76800001,1.94299996
1323727200,,0.108,0.111,0.115,0.13699999,0.33500001,NaN,1.00100005,1.75399995,1.94099998
1323813600,,0.111,0.111,0.119,0.13600001,0.35299999,NaN,0.99699998,1.74800003,1.926
1323900000,,0.108,0.111,0.118,0.133,0.34999999,NaN,0.98299998,1.75300002,1.93099999
1323986400,,0.108,0.107,0.12,0.13500001,0.34999999,NaN,0.98400003,1.76100004,1.93799996
1324245600,,0.111,0.111,0.119,0.133,0.34799999,NaN,0.97500002,1.75199997,1.93299997
1324332000,,0.105,0.111,0.13,0.13600001,0.352,NaN,0.97899997,1.74300003,1.91999996
1324418400,,0.11,0.111,0.13,0.14,0.352,NaN,0.98000002,1.745,1.91900003
1324504800,,0.105,0.113,0.12899999,0.138,0.34799999,NaN,0.977,1.75100005,1.93099999
1324850400,,0.11,0.106,0.13,0.139,0.34799999,NaN,0.977,1.755,1.926
1324936800,,0.104,0.106,0.12899999,0.13699999,0.34799999,NaN,0.98400003,1.75199997,1.91900003
1325023200,,0.11,0.108,0.13,0.14,0.35499999,NaN,0.99900001,1.77100003,1.93799996
1325109600,,0.103,0.107,0.12899999,0.13500001,0.35299999,NaN,0.99800003,1.76999998,1.93400002
1325196000,,0.103,0.103,0.12899999,0.13500001,0.34799999,NaN,0.98799998,1.75600004,1.91600001
1325628000,,0.104,0.107,0.12899999,0.13699999,0.352,NaN,0.99199998,1.77100003,1.92700005
1325714400,,0.103,0.104,0.12899999,0.132,0.34,NaN,0.98699999,1.76499999,1.926
1325800800,,0.103,0.107,0.126,0.132,0.338,NaN,0.98400003,1.76499999,1.93200004
1326146400,,0.11,0.107,0.126,0.131,0.33899999,NaN,0.97899997,1.75399995,1.91499996
1326232800,,0.11,0.11,0.125,0.134,0.33899999,NaN,0.97000003,1.75199997,1.91999996
1326319200,,0.106,0.105,0.125,0.132,0.338,NaN,0.958,1.75100005,1.93099999
1326405600,,0.106,0.111,0.125,0.132,0.338,NaN,0.954,1.74399996,1.92900002
1326664800,,0.112,0.104,0.125,0.13699999,0.333,NaN,0.94300002,1.727,1.90900004
1326751200,,0.111,0.1,0.126,0.138,0.34799999,NaN,0.96600002,1.75399995,1.92999995
1326837600,,0.111,0.111,0.127,0.138,0.34400001,NaN,0.972,1.755,1.93299997
1326924000,,0.11,0.111,0.126,0.13500001,0.338,NaN,0.97299999,1.75800002,1.93799996
1327010400,,0.1,0.111,0.125,0.13600001,0.34400001,NaN,0.98699999,1.76699996,1.94400001
1327269600,,0.105,0.104,0.125,0.138,0.35299999,NaN,1.00600004,1.778,1.94599998
1327356000,,0.108,0.108,0.125,0.13699999,0.36000001,NaN,1.01199996,1.77900004,1.94299996
1327442400,,0.108,0.108,0.125,0.13500001,0.35800001,NaN,1.01300001,1.78400004,1.94700003
1327528800,,0.105,0.108,0.125,0.13500001,0.34200001,NaN,0.98799998,1.76400006,1.93700004
1327615200,,0.11,0.105,0.126,0.13600001,0.33399999,NaN,0.97399998,1.73800004,1.91999996
1327874400,,0.118,0.104,0.125,0.13699999,0.333,NaN,0.96799999,1.73199999,1.91900003
1327960800,,0.105,0.104,0.125,0.131,0.338,NaN,0.97299999,1.73899996,1.91400003
1328047200,,0.111,0.112,0.126,0.13,0.333,NaN,0.96799999,1.72599995,1.898
1328133600,,0.105,0.112,0.126,0.132,0.32800001,NaN,0.958,1.72899997,1.89300001
1328220000,,0.105,0.111,0.123,0.132,0.329,NaN,0.95700002,1.72300005,1.89499998
1328479200,,0.111,0.113,0.125,0.132,0.33700001,NaN,0.97500002,1.73099995,1.89900005
1328565600,,0.111,0.113,0.125,0.132,0.338,NaN,0.977,1.74899995,1.91799998
1328652000,,0.111,0.118,0.126,0.138,0.35299999,NaN,0.99699998,1.75999999,1.92999995
1328738400,,0.105,0.117,0.125,0.134,0.34900001,NaN,0.99299997,1.75899994,1.93499994
1328824800,,0.11,0.113,0.125,0.132,0.34299999,NaN,0.986,1.74800003,1.93200004
1329084000,,0.111,0.115,0.126,0.133,0.347,NaN,0.986,1.75800002,1.95000005
1329170400,,0.111,0.115,0.123,0.125,0.33000001,NaN,0.97299999,1.75800002,1.94500005
1329256800,,0.111,0.113,0.115,0.117,0.32300001,NaN,0.97000003,1.75999999,1.94500005
1329343200,,0.105,0.115,0.111,0.112,0.30399999,NaN,0.95200002,1.745,1.93400002
1329429600,,0.11,0.115,0.109,0.112,0.303,NaN,0.954,1.73599994,1.90999997
1329688800,,0.118,0.114,0.111,0.114,0.30000001,NaN,0.954,1.72899997,1.90199995
1329775200,,0.118,0.114,0.109,0.115,0.30899999,NaN,0.96799999,1.74800003,1.91600001
1329861600,,0.107,0.111,0.11,0.116,0.31799999,NaN,0.98199999,1.76400006,1.93400002
1329948000,,0.11,0.112,0.111,0.117,0.31799999,NaN,0.98400003,1.77400005,1.94200003
1330034400,,0.11,0.112,0.11,0.117,0.31,NaN,0.98199999,1.77100003,1.94500005
1330293600,,0.107,0.112,0.111,0.117,0.30399999,NaN,0.98199999,1.77499998,1.94299996
1330380000,,0.107,0.112,0.111,0.117,0.303,NaN,0.97299999,1.76600003,1.94000006
1330466400,,0.107,0.112,0.111,0.117,0.29899999,NaN,0.96799999,1.76300001,1.94200003
1330552800,,0.105,0.111,0.111,0.116,0.29899999,NaN,0.963,1.75600004,1.93900001
1330639200,,0.11,0.111,0.111,0.117,0.30399999,NaN,0.99400002,1.76999998,1.94799995
1330898400,,0.107,0.112,0.111,0.117,0.29800001,NaN,0.99199998,1.778,1.95500004
1330984800,,0.107,0.112,0.111,0.121,0.29800001,NaN,0.99699998,1.77600002,1.95500004
1331071200,,0.107,0.109,0.111,0.121,0.28999999,NaN,0.98799998,1.76999998,1.96300006
1331157600,,0.105,0.107,0.111,0.121,0.294,NaN,0.99599999,1.77400005,1.95599997
1331244000,,0.11,0.112,0.111,0.119,0.30899999,NaN,0.99599999,1.77600002,1.96500003
1331499600,,0.11,0.107,0.11,0.119,0.30000001,NaN,0.98299998,1.77600002,1.96599996
1331586000,,0.114,0.112,0.111,0.114,0.30000001,NaN,0.98199999,1.76300001,1.94799995
1331672400,,0.106,0.105,0.111,0.117,0.32300001,NaN,1.01600003,1.78999996,1.96399999
1331758800,,0.107,0.105,0.111,0.119,0.368,NaN,1.05599999,1.80999994,1.977
1331845200,,0.105,0.105,0.11,0.121,0.36199999,NaN,1.051,1.81700003,1.99000001
1332104400,,0.102,0.106,0.111,0.118,0.354,NaN,1.03999996,1.78900003,1.96099997
1332190800,,0.102,0.105,0.109,0.119,0.352,NaN,NaN,1.78999996,1.95899999
1332277200,,0.105,0.105,0.11,0.12,0.34999999,NaN,1.02699995,1.77999997,1.95500004
1332363600,,0.107,0.105,0.11,0.121,0.35299999,NaN,1.03299999,1.78499997,1.96300006
1332450000,,0.107,0.105,0.11,0.12,0.34799999,NaN,1.03299999,1.78199995,1.96200001
1332709200,,0.107,0.111,0.11,0.119,0.33399999,NaN,1.02199996,1.77699995,1.95700002
1332795600,,0.107,0.105,0.111,0.121,0.33500001,NaN,1.02100003,1.77900004,1.96000004
1332882000,,0.107,0.105,0.112,0.121,0.32699999,NaN,1.00899994,1.77199996,1.96000004
1332968400,,0.107,0.107,0.111,0.121,0.32499999,NaN,1.00199997,1.76600003,1.95500004
1333054800,,0.105,0.105,0.11,0.12,0.324,NaN,0.99299997,1.75600004,1.94299996
1333314000,,0.105,0.105,0.111,0.12,0.34599999,NaN,1.01800001,1.77900004,1.96599996
1333400400,,0.107,0.107,0.11,0.122,0.35100001,NaN,1.03600001,1.80200005,1.98899996
1333486800,,0.107,0.107,0.11,0.127,0.347,NaN,1.03400004,1.80400002,1.99000001
1333573200,,0.105,0.107,0.11,0.126,0.33500001,NaN,1.00899994,1.77900004,1.97000003
1333659600,,0.105,0.105,0.11,0.123,0.317,NaN,0.995,1.77199996,1.96300006
1333918800,,0.103,0.11,0.11,0.123,0.30199999,NaN,0.97299999,1.75,1.95000005
1334005200,,0.107,0.107,0.11,0.118,0.30199999,NaN,0.963,1.73399997,1.93099999
1334091600,,0.107,0.107,0.11,0.118,0.301,NaN,0.95499998,1.72899997,1.92900002
1334178000,,0.115,0.107,0.11,0.118,0.303,NaN,0.95700002,1.72300005,1.921
1334264400,,0.105,0.107,0.109,0.119,0.30199999,NaN,0.95300001,1.72099996,1.91199994
1334523600,,0.103,0.107,0.11,0.118,0.296,NaN,0.94300002,1.72500002,1.91299999
1334610000,,0.103,0.107,0.111,0.118,0.292,NaN,0.93699998,1.71899998,1.90600002
1334696400,,0.103,0.107,0.11,0.114,0.29300001,NaN,0.94700003,1.71899998,1.90400004
1334782800,,0.13,0.103,0.107,0.115,0.29300001,NaN,0.94599998,1.71700001,1.90600002
1334869200,,0.13,0.103,0.109,0.111,0.28299999,NaN,0.94199997,1.727,1.91499996
1335128400,,0.107,0.107,0.108,0.115,0.27500001,NaN,0.92699999,1.71599996,1.90900004
1335214800,,0.107,0.106,0.11,0.112,0.27700001,NaN,0.93699998,1.71899998,1.91100001
1335301200,,0.105,0.105,0.11,0.116,0.28,NaN,0.92799997,1.73000002,1.90699995
1335387600,,0.105,0.107,0.109,0.113,0.28,NaN,0.921,1.72500002,1.90100002
1335474000,,0.11,0.107,0.11,0.118,0.26199999,NaN,0.898,1.71700001,1.89600003
1335733200,,NaN,NaN,0.105,0.114,0.264,NaN,NaN,1.71200001,1.89100003
1335819600,,0.11,0.107,0.109,0.114,0.25799999,NaN,0.88499999,1.68599999,1.86899996
1335906000,,0.11,0.107,0.109,0.11,0.266,NaN,0.89399999,1.68799996,1.87
1335992400,,0.11,0.107,0.109,0.109,0.26899999,NaN,NaN,1.69099998,1.87100005
1336338000,,0.103,0.107,0.108,0.114,0.248,NaN,0.86400002,1.65600002,1.83200002
1336424400,,0.105,0.105,0.11,0.11,0.26300001,NaN,0.87300003,1.66299999,1.83500004
1336510800,,0.105,0.105,0.11,0.114,0.252,NaN,0.85399997,1.65799999,1.82700002
1336597200,,0.105,0.105,0.11,0.114,0.25999999,NaN,0.86799997,1.65999997,1.829
1336683600,,0.105,0.105,0.11,0.108,0.25,NaN,0.85799998,1.66600001,1.83899999
1336942800,,0.11,0.11,0.109,0.113,0.243,NaN,0.85299999,1.65999997,1.83099997
1337029200,,0.105,0.105,0.109,0.109,0.24699999,NaN,0.85600001,1.64999998,1.82000005
1337115600,,0.107,0.107,0.107,0.104,0.234,NaN,0.83399999,1.61699998,1.78400004
1337202000,,0.105,0.105,0.105,0.108,0.243,NaN,0.852,1.62699997,1.78100002
1337288400,,0.116,0.111,0.104,0.103,0.229,NaN,0.83200002,1.59300005,1.74600005
1337547600,,0.111,0.111,0.105,0.108,0.23800001,NaN,0.861,1.63399994,1.78799999
1337634000,,0.111,0.111,0.105,0.108,0.23800001,NaN,0.86299998,1.653,1.80400002
1337720400,,0.111,0.111,0.105,0.108,0.23199999,NaN,0.87199998,1.66700006,1.82500005
1337806800,,0.111,0.111,0.105,0.108,0.237,NaN,0.87400001,1.65699995,1.81400001
1337893200,,0.11,0.111,0.105,0.109,0.241,NaN,0.89099997,1.70000005,1.85500002
1338152400,,0.11,0.111,0.105,0.104,0.23199999,NaN,0.884,1.69700003,1.85000002
1338238800,,0.117,0.111,0.105,0.108,0.22,NaN,0.85699999,1.65900004,1.81200004
1338325200,,0.11,0.111,0.105,0.104,0.221,NaN,0.85000002,1.65600002,1.80499995
1338411600,,0.11,0.111,0.105,0.103,0.212,NaN,0.829,1.63100004,1.77900004
1338498000,,0.125,0.112,0.105,0.104,0.20200001,NaN,0.81699997,1.63399994,1.78499997
1338757200,,0.111,0.108,0.105,0.105,0.20999999,NaN,0.824,1.64499998,1.79999995
1338843600,,0.115,0.111,0.105,0.104,0.22400001,NaN,0.86299998,1.69200003,1.84500003
1338930000,,0.111,0.108,0.105,0.103,0.20999999,NaN,0.87300003,1.68599999,1.84800005
1339016400,,0.12,0.115,0.105,0.104,0.204,NaN,0.88800001,1.704,1.87
1339102800,,0.11,0.11,0.105,0.104,0.20299999,NaN,0.86000001,1.671,1.84200001
1339362000,,0.11,0.11,0.105,0.103,0.211,NaN,0.87599999,1.68499994,1.85500002
1339448400,,0.125,0.109,0.104,0.103,0.204,NaN,0.85100001,1.67299998,1.85300004
1339534800,,0.114,0.114,0.105,0.104,0.23199999,NaN,0.86299998,1.70099998,1.89199996
1339621200,,0.12,0.12,0.104,0.104,0.233,NaN,0.86199999,1.69200003,1.89699996
1339707600,,0.12,0.115,0.105,0.103,0.234,NaN,0.852,1.66900003,1.87600005
1339966800,,0.115,0.115,0.105,0.105,0.227,NaN,0.84500003,1.66999996,1.86500001
1340053200,,0.111,0.111,0.105,0.109,0.222,NaN,0.81999999,1.65199995,1.85300004
1340139600,,0.106,0.106,0.104,0.107,0.228,NaN,0.829,1.66999996,1.86600006
1340226000,,0.111,0.111,0.105,0.109,0.227,NaN,0.82700002,1.67799997,1.88800001
1340312400,,0.11,0.111,0.105,0.108,0.227,NaN,0.83200002,1.66999996,1.88600004
1340571600,,0.105,0.12,0.104,0.107,0.22499999,NaN,0.83600003,1.67700005,1.89499998
1340658000,,0.105,0.105,0.104,0.104,0.222,NaN,0.82800001,1.671,1.89100003
1340744400,,0.107,0.111,0.104,0.103,0.21600001,NaN,0.81300002,1.66100001,1.88699996
1340830800,,0.105,0.105,0.104,0.103,0.21600001,NaN,0.82099998,1.65199995,1.87800002
1340917200,,0.11,0.115,0.104,0.105,0.219,NaN,0.83899999,1.671,1.89400005
1341176400,,0.104,0.112,0.104,0.103,0.21600001,NaN,0.83399999,1.65199995,1.87300003
1341262800,,0.107,0.111,0.104,0.103,0.213,NaN,0.824,1.64699996,1.86300004
1341349200,,0.107,0.111,0.104,0.103,0.21699999,NaN,0.82200003,1.64999998,1.87800002
1341435600,,0.107,0.108,0.104,0.101,0.208,NaN,0.81199998,1.653,1.87899995
1341522000,,0.11,0.111,0.103,0.102,0.20200001,NaN,0.80900002,1.63900006,1.87699997
1341781200,,0.104,0.125,0.102,0.095,0.197,NaN,0.80500001,1.62699997,1.86800003
1341867600,,0.107,0.107,0.102,0.1,0.197,NaN,0.79799998,1.62399995,1.85099995
1341954000,,0.11,0.11,0.099,0.097,0.192,NaN,0.78899997,1.60800004,1.81700003
1342040400,,0.115,0.11,0.1,0.095,0.182,NaN,0.77499998,1.60300004,1.81700003
1342126800,,0.115,0.11,0.1,0.1,0.186,NaN,0.77700001,1.59399998,1.80400002
1342386000,,0.105,0.104,0.102,0.103,0.189,NaN,NaN,1.58899999,1.80200005
1342472400,,0.104,0.104,0.101,0.101,0.186,NaN,0.77399999,1.58099997,1.79200006
1342558800,,0.109,0.11,0.101,0.1,0.186,NaN,0.759,1.55700004,1.76199996
1342645200,,0.109,0.109,0.101,0.102,0.18700001,NaN,0.74400002,1.52499998,1.72500002
1342731600,,0.116,0.11,0.099,0.099,0.18700001,NaN,0.745,1.54799998,1.75199997
1342990800,,0.112,0.104,0.098,0.1,0.17900001,NaN,0.72799999,1.52900004,1.73899996
1343077200,,0.112,0.11,0.102,0.098,0.183,NaN,0.73699999,1.54799998,1.76900005
1343163600,,0.111,0.104,0.1,0.098,0.178,NaN,0.72799999,1.546,1.77699995
1343250000,,0.112,0.11,0.101,0.098,0.184,NaN,0.73799998,1.54200006,1.773
1343336400,,0.12800001,0.103,0.102,0.099,0.19,NaN,0.74800003,1.57299995,1.78799999
1343595600,,0.113,0.103,0.102,0.098,0.197,NaN,0.78200001,1.60800004,1.80900002
1343682000,,0.114,0.103,0.1,0.099,0.19599999,NaN,0.79799998,1.62,1.82799995
1343768400,,0.12800001,0.102,0.1,0.097,0.183,NaN,0.78200001,1.61199999,1.81500006
1343854800,,0.106,0.103,0.097,0.093,0.178,NaN,0.77700001,1.61399996,1.82500005
1343941200,,0.105,0.103,0.097,0.093,0.17200001,NaN,0.73900002,1.58000004,1.79200006
1344200400,,0.105,0.105,0.098,0.089,0.182,NaN,0.74199998,1.574,1.79299998
1344286800,,0.11,0.11,0.098,0.089,0.20200001,NaN,0.77700001,1.60500002,1.82000005
1344373200,,0.105,0.105,0.097,0.087,0.191,NaN,0.80199999,1.63399994,1.85599995
1344459600,,0.11,0.11,0.098,0.093,0.2,NaN,0.80500001,1.63800001,1.86000001
1344546000,,0.105,0.105,0.098,0.093,0.199,NaN,0.80199999,1.63,1.847
1344805200,,0.125,0.125,0.097,0.094,0.19499999,NaN,0.79299998,1.61800003,1.83800006
1344891600,,0.104,0.125,0.097,0.098,0.20100001,NaN,0.79699999,1.62399995,1.83599997
1344978000,,0.103,0.103,0.097,0.1,0.23800001,NaN,0.82200003,1.65400004,1.86199999
1345064400,,0.12,0.12,0.1,0.1,0.23800001,NaN,0.86500001,1.69400001,1.88800001
1345150800,,0.116,0.113,0.1,0.1,0.235,NaN,0.83700001,1.66299999,1.85800004
1345410000,,0.113,0.115,0.099,0.102,0.23899999,NaN,0.84399998,1.67299998,1.86300004
1345496400,,0.103,0.104,0.1,0.101,0.234,NaN,0.82800001,1.66900003,1.85800004
1345582800,,0.105,0.105,0.099,0.1,0.21699999,NaN,0.82700002,1.67299998,1.86099994
1345669200,,0.107,0.11,0.101,0.1,0.21600001,NaN,0.83099997,1.69400001,1.89499998
1345755600,,0.105,0.104,0.099,0.1,0.211,NaN,0.81099999,1.66600001,1.88900006
1346014800,,0.105,0.105,0.102,0.102,0.22,NaN,0.81300002,1.676,1.89400005
1346101200,,0.104,0.103,0.099,0.103,0.215,NaN,0.81300002,1.67299998,1.90400004
1346187600,,0.111,0.111,0.101,0.102,0.219,NaN,0.80199999,1.66299999,1.89199996
1346274000,,0.105,0.105,0.1,0.102,0.21600001,NaN,0.80699998,1.66299999,1.88900006
1346360400,,0.11,0.105,0.099,0.101,0.211,NaN,0.79799998,1.66400003,1.89100003
1346619600,,0.115,0.111,0.098,0.102,0.199,NaN,0.78500003,1.65100002,1.87300003
1346706000,,0.115,0.111,0.098,0.102,0.20100001,NaN,0.78799999,1.65699995,1.88199997
1346792400,,0.114,0.12,0.098,0.098,0.20299999,NaN,0.80299997,1.64600003,1.86699998
1346878800,,0.114,0.12,0.098,0.099,0.21799999,NaN,0.80900002,1.65699995,1.87899995
1346965200,,0.12,0.125,0.098,0.102,0.215,NaN,0.82200003,1.66600001,1.91499996
1347224400,,0.115,0.112,0.097,0.1,0.198,NaN,0.80400002,1.65100002,1.89100003
1347310800,,0.115,0.114,0.098,0.1,0.215,NaN,0.80000001,1.653,1.88699996
1347397200,,0.12,0.115,0.098,0.1,0.221,NaN,0.81099999,1.65499997,1.88699996
1347483600,,0.115,0.111,0.099,0.099,0.212,NaN,0.82800001,1.67999995,1.90600002
1347570000,,0.115,0.112,0.098,0.1,0.20999999,NaN,0.80199999,1.65499997,1.91199994
1347829200,,0.122,0.105,0.099,0.099,0.20999999,NaN,NaN,1.66299999,1.90799999
1347915600,,0.105,0.107,0.098,0.1,0.221,NaN,0.815,1.68799996,1.93299997
1348002000,,0.107,0.111,0.099,0.1,0.215,NaN,0.81900001,1.70299995,1.954
1348088400,,0.111,0.111,0.1,0.099,0.208,NaN,0.80299997,1.69000006,1.94599998
1348174800,,0.115,0.103,0.099,0.1,0.20999999,NaN,0.80199999,1.67299998,1.93400002
1348434000,,0.111,0.111,0.099,0.1,0.206,NaN,0.79699999,1.66700006,1.91999996
1348520400,,0.111,0.111,0.099,0.098,0.204,NaN,0.796,1.65799999,1.90799999
1348606800,,0.115,0.115,0.099,0.1,0.20200001,NaN,0.78399998,1.64499998,1.89199996
1348693200,,0.106,0.105,0.098,0.1,0.204,NaN,0.78100002,1.648,1.89699996
1348779600,,0.125,0.103,0.098,0.103,0.198,NaN,0.773,1.64999998,1.89999998
1349038800,,0.107,0.107,0.098,0.101,0.2,NaN,0.76300001,1.64999998,1.90100002
1349125200,,0.111,0.105,0.098,0.101,0.19499999,NaN,0.76200002,1.64900005,1.90100002
1349211600,,0.107,0.105,0.098,0.101,0.19400001,NaN,0.76599997,1.65799999,1.91799998
1349298000,,0.107,0.107,0.103,0.101,0.20200001,NaN,0.773,1.65799999,1.91400003
1349384400,,0.125,0.125,0.099,0.101,0.20100001,NaN,0.778,1.66799998,1.92799997
1349643600,,0.125,0.107,0.103,0.119,NaN,NaN,NaN,NaN,NaN
1349730000,,0.105,0.105,0.099,0.104,0.19499999,NaN,0.77499998,1.66100001,1.92700005
1349816400,,0.105,0.105,0.098,0.102,0.19400001,NaN,0.77100003,1.66499996,1.93200004
1349902800,,0.108,0.108,0.099,0.102,0.199,NaN,0.759,1.65499997,1.93099999
1349989200,,0.107,0.105,0.098,0.102,0.2,NaN,0.76800001,1.66100001,1.93200004
1350248400,,0.105,0.105,0.1,0.102,0.20100001,NaN,0.75800002,1.65900004,1.926
1350334800,,0.105,0.105,0.098,0.102,0.199,NaN,0.76200002,1.66600001,1.92499995
1350421200,,0.106,0.106,0.1,0.102,0.20900001,NaN,0.77200001,1.68200004,1.93700004
1350507600,,0.106,0.106,0.099,0.102,0.208,NaN,0.79400003,1.69599998,1.95299995
1350594000,,0.125,0.103,0.1,0.103,0.205,NaN,0.78399998,1.68799996,1.94200003
1350853200,,0.105,0.105,0.101,0.102,0.20999999,NaN,0.78200001,1.67999995,1.93499994
1350939600,,0.105,0.105,0.1,0.101,0.2,NaN,0.78500003,1.69700003,1.95200002
1351026000,,0.106,0.106,0.1,0.102,0.199,NaN,0.77899998,1.704,1.96500003
1351112400,,0.11,0.106,0.098,0.102,0.2,NaN,0.78100002,1.70299995,1.96500003
1351198800,,0.11,0.105,0.098,0.099,0.191,NaN,0.76800001,1.68200004,1.94200003
1351458000,,0.105,0.105,0.098,0.099,0.192,NaN,0.77399999,1.69500005,1.95599997
1351544400,,0.105,0.105,0.099,0.101,0.197,NaN,0.76300001,1.69799995,1.95700002
1351630800,,0.105,0.105,0.1,0.1,0.2,NaN,0.77600002,1.699,1.96200001
1351717200,,0.11,0.105,0.098,0.1,0.20299999,NaN,0.78200001,1.68900001,1.949
1351803600,,0.11,0.105,0.1,0.1,0.204,NaN,0.78299999,1.68900001,1.95099998
1352066400,,0.107,0.105,0.099,0.1,0.199,NaN,0.773,1.69000006,1.95099998
1352152800,,0.107,0.106,0.098,0.099,0.20100001,NaN,0.76700002,1.68799996,1.94599998
1352239200,,0.12,0.12,0.101,0.1,0.197,NaN,0.76700002,1.69500005,1.95799994
1352325600,,0.12,0.12,0.1,0.099,0.19499999,NaN,0.74900001,1.671,1.92799997
1352412000,,0.11,0.11,0.099,0.101,0.19400001,NaN,0.73900002,1.65699995,1.91700006
1352671200,,0.105,0.105,0.099,0.101,0.197,NaN,0.73500001,1.65100002,1.91400003
1352757600,,0.104,0.105,0.1,0.101,0.19599999,NaN,0.73699999,1.65100002,1.90900004
1352844000,,0.105,0.105,0.098,0.099,0.20200001,NaN,0.74400002,1.65999997,1.91499996
1352930400,,0.107,0.105,0.101,0.1,0.183,NaN,0.73900002,1.68499994,1.94400001
1353016800,,0.105,0.104,0.1,0.101,0.183,NaN,0.73699999,1.68900001,1.95899999
1353276000,,0.103,0.105,0.101,0.1,0.18700001,NaN,0.73799998,1.68400002,1.95700002
1353362400,,0.104,0.104,0.099,0.099,0.18700001,NaN,0.73500001,1.67299998,1.94200003
1353448800,,0.105,0.104,0.1,0.1,0.18700001,NaN,0.73900002,1.68200004,1.949
1353535200,,0.106,0.104,0.102,0.101,0.185,NaN,0.74199998,1.69099998,1.95799994
1353621600,,0.106,0.104,0.1,0.099,0.185,NaN,NaN,1.69099998,1.95700002
1353880800,,0.104,0.104,0.101,0.101,0.18099999,NaN,0.73799998,1.67999995,1.94200003
1353967200,,0.103,0.104,0.099,0.099,0.178,NaN,0.73699999,1.67499995,1.94000006
1354053600,,0.104,0.104,0.098,0.097,0.177,NaN,0.722,1.66999996,1.93299997
1354140000,,0.1,0.105,0.098,0.099,0.17900001,NaN,0.71700001,1.67299998,1.93499994
1354226400,,0.1,0.104,0.1,0.097,0.17399999,NaN,0.71200001,1.67999995,1.95099998
